Epoch,loss,accuracy,val_loss,val_accuracy,Name,Repetition
0,1.9604147672653198,0.31979838013648987,1.6077669858932495,0.4806089699268341,Feed-forward,0
1,1.5760414600372314,0.47020161151885986,1.431528925895691,0.5487179756164551,Feed-forward,0
2,1.4563497304916382,0.5208064317703247,1.3540135622024536,0.5786858797073364,Feed-forward,0
3,1.378781795501709,0.5458467602729797,1.2980891466140747,0.5951923131942749,Feed-forward,0
4,1.3346853256225586,0.5657258033752441,1.2679831981658936,0.6048076748847961,Feed-forward,0
5,1.3017351627349854,0.5733064413070679,1.237760305404663,0.612500011920929,Feed-forward,0
6,1.2669618129730225,0.5853629112243652,1.2165473699569702,0.6221153736114502,Feed-forward,0
7,1.2387431859970093,0.5975000262260437,1.184086561203003,0.634455144405365,Feed-forward,0
8,1.220885157585144,0.6042338609695435,1.16278874874115,0.6407051086425781,Feed-forward,0
9,1.2012019157409668,0.6113306283950806,1.1547337770462036,0.6427884697914124,Feed-forward,0
10,1.1865538358688354,0.6189112663269043,1.1614923477172852,0.6394230723381042,Feed-forward,0
11,1.1757643222808838,0.6181854605674744,1.125664234161377,0.6541666388511658,Feed-forward,0
12,1.162049651145935,0.6221370697021484,1.1209080219268799,0.6525641083717346,Feed-forward,0
13,1.14882493019104,0.6237096786499023,1.1024000644683838,0.6600961685180664,Feed-forward,0
14,1.133424162864685,0.6308870911598206,1.1042495965957642,0.6589743494987488,Feed-forward,0
15,1.123399257659912,0.633669376373291,1.0988930463790894,0.6604166626930237,Feed-forward,0
16,1.118281602859497,0.6364516019821167,1.0676971673965454,0.6737179756164551,Feed-forward,0
17,1.1105626821517944,0.6377016305923462,1.0705244541168213,0.6751602292060852,Feed-forward,0
18,1.1040493249893188,0.639032244682312,1.0606606006622314,0.6783654093742371,Feed-forward,0
19,1.096859097480774,0.6451209783554077,1.0480695962905884,0.6793269515037537,Feed-forward,0
0,1.9390801191329956,0.33600807189941406,1.5634500980377197,0.4881410300731659,Feed-forward,1
1,1.544393539428711,0.4875403344631195,1.3959565162658691,0.559455156326294,Feed-forward,1
2,1.4301409721374512,0.5341532230377197,1.319124460220337,0.584455132484436,Feed-forward,1
3,1.35145902633667,0.5579435229301453,1.2643800973892212,0.6105769276618958,Feed-forward,1
4,1.3065240383148193,0.577338695526123,1.2179594039916992,0.6214743852615356,Feed-forward,1
5,1.2663781642913818,0.590564489364624,1.180823564529419,0.6310897469520569,Feed-forward,1
6,1.2341355085372925,0.5994758009910583,1.15543794631958,0.6477563977241516,Feed-forward,1
7,1.2070013284683228,0.6095564365386963,1.1408880949020386,0.6530448794364929,Feed-forward,1
8,1.19429612159729,0.6130241751670837,1.1397062540054321,0.6551281809806824,Feed-forward,1
9,1.1763094663619995,0.6209677457809448,1.1267263889312744,0.65625,Feed-forward,1
10,1.1547119617462158,0.6237096786499023,1.1064448356628418,0.6612179279327393,Feed-forward,1
11,1.1472108364105225,0.6279032230377197,1.0884168148040771,0.6759615540504456,Feed-forward,1
12,1.1314512491226196,0.6341935396194458,1.0688881874084473,0.683012843132019,Feed-forward,1
13,1.1248834133148193,0.6376612782478333,1.0785837173461914,0.6663461327552795,Feed-forward,1
14,1.1164554357528687,0.6362903118133545,1.0671907663345337,0.6759615540504456,Feed-forward,1
15,1.1025500297546387,0.6465322375297546,1.0728285312652588,0.6774038672447205,Feed-forward,1
16,1.0966309309005737,0.64455646276474,1.0546951293945312,0.6823717951774597,Feed-forward,1
17,1.0872553586959839,0.6489919424057007,1.052075982093811,0.6802884340286255,Feed-forward,1
18,1.0850650072097778,0.6485887169837952,1.0372035503387451,0.6889423131942749,Feed-forward,1
19,1.0835555791854858,0.650040328502655,1.032106876373291,0.690544843673706,Feed-forward,1
0,1.98208749294281,0.3179435431957245,1.5845277309417725,0.4980769157409668,Feed-forward,2
1,1.5667346715927124,0.48181450366973877,1.4093068838119507,0.5559294819831848,Feed-forward,2
2,1.4420338869094849,0.5266532301902771,1.340315580368042,0.5868589878082275,Feed-forward,2
3,1.3660378456115723,0.5550806522369385,1.2789123058319092,0.6033653616905212,Feed-forward,2
4,1.3119949102401733,0.5736290216445923,1.2263494729995728,0.6290063858032227,Feed-forward,2
5,1.2709161043167114,0.589758038520813,1.1942167282104492,0.6400641202926636,Feed-forward,2
6,1.2423057556152344,0.5986290574073792,1.1784223318099976,0.6459935903549194,Feed-forward,2
7,1.213842749595642,0.6082258224487305,1.1502500772476196,0.6540064215660095,Feed-forward,2
8,1.1952084302902222,0.6105241775512695,1.1220645904541016,0.6605769395828247,Feed-forward,2
9,1.1821839809417725,0.6188709735870361,1.1403465270996094,0.6580128073692322,Feed-forward,2
10,1.1650431156158447,0.6208871006965637,1.1295584440231323,0.6604166626930237,Feed-forward,2
11,1.1502577066421509,0.6243548393249512,1.1070393323898315,0.6700320243835449,Feed-forward,2
12,1.1396465301513672,0.6353225708007812,1.100392460823059,0.6674679517745972,Feed-forward,2
13,1.1276988983154297,0.6337500214576721,1.083946704864502,0.6751602292060852,Feed-forward,2
14,1.1267889738082886,0.6351209878921509,1.0740454196929932,0.6727564334869385,Feed-forward,2
15,1.1120928525924683,0.6380645036697388,1.070218563079834,0.6774038672447205,Feed-forward,2
16,1.0997294187545776,0.6409677267074585,1.071760654449463,0.6833333373069763,Feed-forward,2
17,1.0935059785842896,0.6457257866859436,1.0548416376113892,0.6894230842590332,Feed-forward,2
18,1.0817514657974243,0.6483467817306519,1.038338541984558,0.6849358677864075,Feed-forward,2
19,1.0784178972244263,0.6503225564956665,1.0395379066467285,0.6889423131942749,Feed-forward,2
