Epoch,loss,accuracy,val_loss,val_accuracy,Name,Repetition
0,1.5940274000167847,0.4790322482585907,1.6213878393173218,0.5285256505012512,2,0
1,0.9873917102813721,0.6728225946426392,1.1346646547317505,0.6427884697914124,2,0
2,0.7371130585670471,0.7529435753822327,0.6489576697349548,0.7883012890815735,2,0
3,0.6031208038330078,0.7975403070449829,0.6218428611755371,0.8008012771606445,2,0
4,0.5275170207023621,0.8193145394325256,0.6573895812034607,0.8104166388511658,2,0
5,0.4649512469768524,0.8415725827217102,0.6457290053367615,0.8179486989974976,2,0
6,0.41519737243652344,0.8573387265205383,0.548533022403717,0.843910276889801,2,0
7,0.38369372487068176,0.8688709735870361,0.5535810589790344,0.8402243852615356,2,0
8,0.35344159603118896,0.877338707447052,0.5591182708740234,0.8241987228393555,2,0
9,0.3324621915817261,0.8854435682296753,0.540535032749176,0.84375,2,0
10,0.29411715269088745,0.8994354605674744,0.5483044981956482,0.8544871807098389,2,0
11,0.2847147583961487,0.9033467769622803,0.5495122075080872,0.8525640964508057,2,0
12,0.2597493827342987,0.9098790287971497,0.5560753345489502,0.848557710647583,2,0
13,0.2515084445476532,0.9131854772567749,0.5382982492446899,0.8592948913574219,2,0
14,0.23671527206897736,0.9162903428077698,0.5069445371627808,0.870352566242218,2,0
15,0.21226175129413605,0.9256048202514648,0.6104021072387695,0.8554487228393555,2,0
16,0.2138018012046814,0.9251613020896912,0.6191199421882629,0.8493589758872986,2,0
17,0.20837794244289398,0.9279838800430298,0.5846768021583557,0.870512843132019,2,0
18,0.19322974979877472,0.932016134262085,0.6079002618789673,0.8602564334869385,2,0
19,0.18032412230968475,0.9369354844093323,0.6431859135627747,0.8597756624221802,2,0
0,1.539592981338501,0.5028629302978516,1.725888729095459,0.49871793389320374,2,1
1,0.8861883282661438,0.7113306522369385,0.7816050052642822,0.7419871687889099,2,1
2,0.6489626169204712,0.7889516353607178,0.6449029445648193,0.7948718070983887,2,1
3,0.5380256175994873,0.8237903118133545,0.552147626876831,0.826442301273346,2,1
4,0.45298805832862854,0.8493951559066772,0.554891049861908,0.8258012533187866,2,1
5,0.4016519784927368,0.8639112710952759,0.5144802331924438,0.8498397469520569,2,1
6,0.3688316345214844,0.875846803188324,0.47061216831207275,0.8584935665130615,2,1
7,0.3294556736946106,0.8877419233322144,0.549445390701294,0.8379807472229004,2,1
8,0.31487029790878296,0.8929838538169861,0.5217708945274353,0.857692301273346,2,1
9,0.2761523425579071,0.9041935205459595,0.5283775329589844,0.8496794700622559,2,1
10,0.27174806594848633,0.9073387384414673,0.5516725778579712,0.8583333492279053,2,1
11,0.2363414317369461,0.9193145036697388,0.5155358910560608,0.865705132484436,2,1
12,0.23293311893939972,0.9190725684165955,0.5683804154396057,0.8583333492279053,2,1
13,0.21012279391288757,0.9283467531204224,0.55503910779953,0.8636217713356018,2,1
14,0.1980067640542984,0.9312096834182739,0.48239439725875854,0.879487156867981,2,1
15,0.19532543420791626,0.9352015852928162,0.5063861012458801,0.8732371926307678,2,1
