Epoch,loss,accuracy,val_loss,val_accuracy,Name,Repetition
0,1.504174828529358,0.5067741870880127,1.624183177947998,0.5163461565971375,Transformer,0
1,0.8868106603622437,0.7117741703987122,0.8574186563491821,0.7251602411270142,Transformer,0
2,0.646274983882904,0.7876613140106201,0.6593134999275208,0.7802884578704834,Transformer,0
3,0.5512078404426575,0.818830668926239,0.5551023483276367,0.8190705180168152,Transformer,0
4,0.5001732110977173,0.8344758152961731,0.573042094707489,0.8118589520454407,Transformer,0
5,0.45683273673057556,0.8497177362442017,0.5440558195114136,0.8370192050933838,Transformer,0
6,0.396434485912323,0.8687499761581421,0.4776057004928589,0.8621794581413269,Transformer,0
7,0.3699593245983124,0.878185510635376,0.4535920023918152,0.8774038553237915,Transformer,0
8,0.36141031980514526,0.8808467984199524,0.45273086428642273,0.8649038672447205,Transformer,0
9,0.34746086597442627,0.8831855058670044,0.4392118453979492,0.8722756505012512,Transformer,0
10,0.3259628713130951,0.8915725946426392,0.44731056690216064,0.8685897588729858,Transformer,0
11,0.3018486201763153,0.8993951678276062,0.5797751545906067,0.829807698726654,Transformer,0
12,0.28932932019233704,0.903790295124054,0.3864414691925049,0.8911858797073364,Transformer,0
13,0.2784378230571747,0.9051209688186646,0.45771393179893494,0.8564102649688721,Transformer,0
14,0.26386621594429016,0.9096774458885193,0.4354058802127838,0.8754807710647583,Transformer,0
15,0.24307654798030853,0.9174193739891052,0.4203776717185974,0.8883012533187866,Transformer,0
16,0.24726101756095886,0.9152419567108154,0.36434313654899597,0.8927884697914124,Transformer,0
17,0.21539653837680817,0.9270161390304565,0.37787842750549316,0.8883012533187866,Transformer,0
18,0.22687822580337524,0.9210484027862549,0.42175784707069397,0.8812500238418579,Transformer,0
19,0.21090377867221832,0.9274596571922302,0.42292895913124084,0.8809294700622559,Transformer,0
0,1.6357300281524658,0.4647580683231354,2.5029804706573486,0.3693910241127014,Transformer,1
1,0.944094181060791,0.689153254032135,0.991668164730072,0.6740384697914124,Transformer,1
2,0.6577044725418091,0.7846370935440063,0.7253170609474182,0.7642627954483032,Transformer,1
3,0.5419456958770752,0.8221371173858643,0.5361878871917725,0.8307692408561707,Transformer,1
4,0.4781957268714905,0.8463306427001953,0.6655153632164001,0.798397421836853,Transformer,1
5,0.4181087911128998,0.8635483980178833,0.5151339173316956,0.8459935784339905,Transformer,1
6,0.39330121874809265,0.8709273934364319,0.4897814989089966,0.839102566242218,Transformer,1
7,0.36462074518203735,0.8802822828292847,0.5262031555175781,0.8309294581413269,Transformer,1
8,0.33725953102111816,0.8872580528259277,0.4971887171268463,0.8464743494987488,Transformer,1
9,0.3056078851222992,0.896895170211792,0.4060109555721283,0.8833333253860474,Transformer,1
10,0.2925679385662079,0.9000806212425232,0.42077526450157166,0.8756410479545593,Transformer,1
11,0.2839934229850769,0.9052016139030457,0.39204880595207214,0.8876602649688721,Transformer,1
12,0.2576542794704437,0.9139919281005859,0.36516278982162476,0.8935897350311279,Transformer,1
13,0.2413204312324524,0.91794353723526,0.48464253544807434,0.8591346144676208,Transformer,1
14,0.2326039969921112,0.921129047870636,0.3929564356803894,0.8895833492279053,Transformer,1
15,0.22536097466945648,0.9239112734794617,0.3578084409236908,0.8932692408561707,Transformer,1
16,0.2225138545036316,0.9244757890701294,0.33589696884155273,0.901602566242218,Transformer,1
17,0.20321430265903473,0.9310483932495117,0.405253529548645,0.8983974456787109,Transformer,1
18,0.19576811790466309,0.9313306212425232,0.3639872968196869,0.8971154093742371,Transformer,1
19,0.1903558373451233,0.9337499737739563,0.4413614571094513,0.8881410360336304,Transformer,1
0,1.521546483039856,0.5047177672386169,1.3131414651870728,0.5426282286643982,Transformer,2
1,0.9110828638076782,0.7004435658454895,1.5076900720596313,0.6089743375778198,Transformer,2
2,0.6864574551582336,0.7776209712028503,0.6329103708267212,0.8060897588729858,Transformer,2
3,0.5713212490081787,0.8134274482727051,0.5666579604148865,0.817307710647583,Transformer,2
4,0.48847416043281555,0.8414515852928162,0.616704523563385,0.8068910241127014,Transformer,2
5,0.45676282048225403,0.8497983813285828,0.5514271259307861,0.8315705060958862,Transformer,2
6,0.41578420996665955,0.8629032373428345,0.4816756546497345,0.84375,Transformer,2
7,0.3742245137691498,0.8758870959281921,0.5338175892829895,0.8461538553237915,Transformer,2
8,0.3602803349494934,0.8823790550231934,0.4222862124443054,0.879487156867981,Transformer,2
9,0.34544169902801514,0.8854435682296753,0.48241400718688965,0.8586538434028625,Transformer,2
10,0.30989113450050354,0.8987096548080444,0.4125567376613617,0.8802884817123413,Transformer,2
11,0.3031318187713623,0.9006854891777039,0.4498350918292999,0.8669871687889099,Transformer,2
12,0.2885838747024536,0.9043145179748535,0.42494073510169983,0.8698717951774597,Transformer,2
13,0.2714332938194275,0.908709704875946,0.3918505012989044,0.8817307949066162,Transformer,2
14,0.2737072706222534,0.9097580909729004,0.3845120966434479,0.8895833492279053,Transformer,2
15,0.24139516055583954,0.918790340423584,0.42016297578811646,0.8770833611488342,Transformer,2
16,0.22530114650726318,0.925000011920929,0.3927316963672638,0.8809294700622559,Transformer,2
17,0.23752008378505707,0.9195564389228821,0.4030402898788452,0.8950320482254028,Transformer,2
18,0.22289691865444183,0.9239112734794617,0.40342164039611816,0.8822115659713745,Transformer,2
19,0.21324171125888824,0.9272177219390869,0.39526239037513733,0.8878205418586731,Transformer,2
0,1.5465459823608398,0.48326611518859863,1.4574037790298462,0.4961538314819336,Transformer,3
1,0.954875648021698,0.6848790049552917,0.9388323426246643,0.687339723110199,Transformer,3
2,0.710712194442749,0.768024206161499,0.7441460490226746,0.7828525900840759,Transformer,3
3,0.5688788294792175,0.8169354796409607,0.6876536011695862,0.7847756147384644,Transformer,3
4,0.4934641122817993,0.8376209735870361,0.6229068040847778,0.8161858916282654,Transformer,3
5,0.4452551007270813,0.8538709878921509,0.6439853310585022,0.8118589520454407,Transformer,3
